user_id,product_id,product_name,rating,votes,helpful_votes,ID
1596,192813,Battlefield Earth,2,5,3,296944
1163,53423,A Painted House,4,1,0,664630
193,1432,Tao Te Ching: An Illustrated Journey,5,21,20,150602
951,44179,Dreamer: A Novel of the Silent Empire,4,2,2,127664
805,178169,Counterfeit,4,2,1,169907
409,52946,"The Death of Innocents : A True Story of Murder, Medicine, and High-Stake Science",5,8,8,164721
75,161968,Wow 1998: The Year's 30 Top Christian Artists & Songs,5,1,0,131596
727,170394,Negotiations and Love Songs 1971-1986,4,2,0,367957
1107,157939,The Ninth Gate,5,6,4,487637
776,193704,King of the Road,4,1,0,381050
1281,11612,"A Star Called Henry (Doyle, Roddy, Last Roundup (New York, N.Y.), V. 1.)",5,13,13,258031
836,95110,The Age of Sacred Terror : Radical Islam's War Against America,4,10,10,22542
1990,86619,The Mask of Zorro,4,2,0,459177
1329,63521,The Catholic Church : A Short History (Modern Library Chronicles),4,46,30,120300
1704,197858,The Talented Mr. Ripley,5,10,6,258985
339,216322,K-19 - The Widowmaker,4,7,6,531930
399,53078,The Horse Whisperer,4,1,0,423902
1573,59983,Death Du Jour : A Novel,4,2,2,254300
1753,48145,The Merchant of Venice (Dover Thrift Editions),5,2,2,91921
923,19648,NIV Study Bible,3,12,10,542435
399,169970,"Ten Years Together: The Best of Peter, Paul & Mary",5,5,4,690914
409,1090,Bread Alone,4,20,19,166894
409,212567,Kate & Leopold,4,5,4,112734
214,184700,Black Hawk Down,5,1,1,448177
1594,62341,A War to Be Won: Fighting the Second World War,3,14,10,160023
1023,150417,The Day the Earth Stood Still,5,2,2,198192
228,215136,"Star Wars - Episode II, Attack of the Clones (Full Screen Edition)",5,14,7,583239
325,61478,PRINCIPLE CENTERED LEADERSHIP,3,72,26,501498
1273,77820,Much Ado About Nothing (Cliffs Notes),4,7,2,51282
727,167739,Where'd You Hide the Body,5,3,2,45171
163,210236,Global Underground: Ibiza,3,4,1,472996
339,7412,The Plague,4,8,7,642940
339,119830,Spanish Complete Course : Basic-Intermediate (Living Language Complete Courses Cassette Edition),4,44,44,226443
52,219858,Re-ac-tor,1,10,3,172548
409,51498,Quentins,4,13,11,108241
1596,207437,The Blue and the Gray (The Complete Miniseries),4,8,8,706593
1023,150226,The Civil War - A Film by Ken Burns (Boxed Set),5,3,2,189012
1705,207323,Halloween 4 - The Return of Michael Myers,5,1,1,366940
409,217009,Scarlet Feather,5,16,15,515049
805,219367,Die Another Day (Full Screen Special Edition),3,4,0,223765
214,154157,Heat,5,1,1,691701
1329,21754,Homophobia : A History,4,8,5,210443
917,195135,M:i-2 : Music From And Inspired By (2000 Film),4,1,1,566115
577,80983,The New Strong's Exhaustive Concordance Of The Bible Expanded Edition,5,2,2,75352
223,157684,The Haunting,5,1,1,692827
805,205420,3000 Miles to Graceland,1,9,4,20986
339,93885,201 Arabic Verbs: Fully Conjugated in All the Forms,3,8,8,348003
1420,190436,Army of Darkness (Widescreen Collector's Edition),4,6,5,1978
534,150242,The Grifters,3,4,0,239409
1123,2287,Abarat,4,1,1,649207
1146,206716,God Hates Us All,2,2,1,328503
409,28186,Scarlet Feather,5,16,15,17080
1911,218248,Toothless,1,17,0,399722
575,200054,Harvey,5,2,2,40014
648,57736,The Human Stain,3,4,3,370309
75,31976,Woody Guthrie : A Life,5,7,7,475635
1596,146613,"Thank You, God, for Me",4,0,0,41378
286,30195,The Body in the Fjord: A Faith Fairchild Mystery,3,3,2,485717
1596,133572,Survivor : The Ultimate Game,4,2,2,95314
1744,63452,"Goodbye, Columbus and Five Short Stories (Modern Library (Hardcover))",5,2,2,201071
1163,31448,Orthodoxy,5,9,8,305011
399,173401,"Paderewski, Moszkowski: Piano Concertos",5,10,9,604905
169,163927,Pop,2,9,2,607247
500,158106,Titus,4,8,7,177281
1678,28801,The Seventh Child,4,1,1,139284
1107,79555,Fallen,4,4,3,246096
54,192919,Shrek (Two-Disc Special Edition),5,6,5,125761
1744,27461,Yellow Wind,3,3,1,97861
286,30916,Resort to Murder: A Henrie O Mystery,4,0,0,713769
1337,213133,Beneath the Surface,5,38,37,517806
1744,502,The Complete Idiot's Guide to Middle East Conflict,5,1,1,667684
727,168502,Crystal Ball,3,6,2,483457
75,165957,The Freewheelin' Bob Dylan,5,4,3,633645
1150,79389,Beauty and The Beast - Criterion Collection,5,2,1,324355
244,38117,What If?: The World's Foremost Military Historians Imagine What Might Have Been,4,2,1,509108
500,81337,Caves of Steel,5,5,5,343819
727,217013,Disaster! The Great San Francisco Earthquake and Fire of 1906,3,4,4,489192
941,54560,"I, Richard",5,1,1,390139
1107,191137,Don't Look In The Basement!,5,2,1,663109
1437,217131,Mini-Espías 2: La Isla de Sueños Perdidos (Spy Kids 2: The Island of Lost Dreams),3,3,3,569811
727,186388,Voulez-Vous,3,1,0,35592
1281,63208,A Civil Action,5,5,4,263915
1600,73134,Fall On Your Knees (Oprah #45),5,4,3,79256
223,155634,Night of the Living Dead,4,2,2,4490
1892,26456,The Thin Pink Line,4,26,21,393413
856,80599,The Poisonwood Bible : A Novel (Large Print),5,8,8,381631
409,196493,The Color of Paradise,5,19,18,331473
1003,177146,"Bach: St. John Passion / Gardiner, The English Baroque Soloists",5,7,7,308314
1727,140145,Bukowski in Pictures,4,4,4,195403
244,1378,What Mama Taught Me : The Seven Core Values of Life,2,0,0,188396
385,34414,Kim (Norton Critical Editions),4,1,1,127619
776,208067,The Essential Journey,1,6,0,260942
1329,66228,"What Kind of Nation: Thomas Jefferson, John Marshall, and the Epic Struggle to Create a United States",4,12,3,702355
1231,85925,Lord of Illusions,5,1,1,275264
1896,194046,The Sickness,5,2,1,612655
1730,156521,The Waterboy,4,1,0,325017
1163,63165,Traveling Mercies : Some Thoughts on Faith,3,10,6,268368
1600,192746,Princess Mononoke,5,5,5,719528
941,63182,An Unquiet Mind,5,14,13,627265
1678,217033,Sweet Home Alabama,4,0,0,436506
409,107136,The Majesty of Charleston (Majesty Architecture Series),4,4,4,114983
339,92485,Ultimate Guide To Tai Chi : The Best of Inside Kung-Fu,5,4,3,304798
344,176016,MTV Unplugged in New York,5,1,1,93375
224,26084,Death in Holy Orders : An Adam Dalgliesh Mystery,5,3,3,530833
1903,198463,Left Behind - The Movie,1,9,4,167615
1744,64129,"Goodbye, Columbus : And Five Short Stories (Vintage International)",5,2,2,209423
339,76826,501 Russian Verbs: Fully Conjugated in All the Tenses Alphabetically Arranged (501 Verbs Series),5,11,9,668459
286,192687,"Mystery, Alaska",4,0,0,374576
1231,181286,Africa Screams,5,0,0,379756
534,79539,Deconstructing Harry,2,8,3,486525
325,61296,Principle Centered Leadership,3,72,26,562542
1257,215381,Dejado A Tras El Comando Tribulacion II,3,16,13,372914
163,175859,Dig Your Own Hole,4,13,10,561780
1260,153854,Scooby-Doo - Scooby-Doo and a Mummy Too,4,4,4,648851
1437,95102,Revenge : A Novel,4,5,5,607774
1351,211904,Stuart Little (Deluxe Edition),5,4,3,493456
325,14144,"Free Soil, Free Labor, Free Men: The Ideology of the Republican Party Before the Civil War",5,15,14,22207
193,45086,Canterbury Tales (Everyman's Library (Paper)),5,21,20,340854
648,8998,Waiting for the Barbarians,5,8,8,496102
1337,199364,Chasing the Ghost,5,15,14,701220
337,44819,Black Robe,5,27,24,22458
339,212404,Love Serenade,5,5,4,601742
727,172448,All the Best,4,1,0,452436
932,157500,The Brain That Wouldn't Die,4,2,2,478031
52,201340,Neil Young in Berlin,3,10,4,444927
727,32540,Into Thin Air : A Personal Account of the Mt. Everest Disaster,5,13,12,593944
300,90908,Antagonists in the Church: How to Identify and Deal With Destructive Conflict,5,5,5,100758
286,138430,2nd Chance (Women's Murder Club (Audio)),5,3,1,438950
932,208643,Atlantis - The Lost Empire,4,2,0,544406
727,168636,Caught in the Act,1,3,0,426269
1420,129460,In the Heart of the Sea: The Tragedy of the Whaleship Essex,5,13,12,247988
727,192846,Traffic,3,16,10,386859
93,213717,Resident Evil,1,6,4,544700
1260,11220,King Richard III (New Penguin Shakespeare),5,11,7,621197
339,191133,"South Park - Bigger, Longer & Uncut",5,0,0,588977
337,128834,"Poisonwood Bible, The",2,27,13,660714
893,149225,The Mission,5,4,4,337941
727,218202,Reservoir Dogs,5,4,1,615001
28,218119,Reggatta de Blanc,4,0,0,340875
1273,13325,Moby Dick (Oxford World's Classics Hardcovers),1,33,18,254617
1903,193089,Runaway Bride,1,22,6,696965
727,168466,Slowhand,5,7,6,443207
107,192803,Harry Potter and the Sorcerer's Stone (Special Widescreen Edition),5,1,1,246884
678,218600,There's Something More About Mary (Widescreen 2-Disc Collector's Edition),5,4,1,416325
1561,24029,Bing Crosby: A Pocketful of Dreams--The Early Years 1903-1940,4,5,4,76275
409,947,"In Sunlight, in a Beautiful Garden : A Novel",5,41,38,494687
995,153076,Cyrano de Bergerac,5,4,3,378692
1596,215131,Scooby-Doo (Full Screen Edition),2,7,3,84019
1594,2983,From Dawn to Decadence : 500 Years of Western Cultural Life 1500 to the Present,5,33,27,501442
244,22437,The Concrete Blonde (A Harry Bosch Novel),5,1,1,272178
736,36520,White Death,4,4,3,360128
727,167104,Grave Dancer's Union,4,6,6,723976
1596,91601,Harry Potter and the Prisoner of Azkaban (Book 3 Audio CD),5,2,1,574151
1596,123259,Swingers,4,9,8,506612
305,143241,My Brother Sam Is Dead,4,10,6,386906
575,149780,Wild in the Country,5,8,4,731919
525,139436,Less Is More: How Great Companies Use Productivity As a Competitive Tool in Business,3,24,24,84958
107,109588,SellOut: The Inside Story of President Clinton's Impeachment,4,5,1,336453
271,146677,Friendship 7: The NASA Mission Reports (Apogee Books Space Series),4,3,2,59170
1847,74171,The Sum Of All Fears Cd,5,0,0,19988
1940,74022,Fall on Your Knees (Oprah's Book Club),5,8,7,315150
1744,13448,The Interpretation of Dreams (Oxford World's Classics),5,0,0,178853
214,139549,The Career Programmer: Guerilla Tactics for an Imperfect World,4,6,5,148103
169,172391,Ummagumma,5,4,4,595958
836,131252,Ecology of a Cracker Childhood,4,4,4,681538
1940,20976,Seven Up (A Stephanie Plum Novel),5,1,1,371346
1437,28603,Breaking Clean,5,13,13,635077
951,28457,Revenge : A Novel,4,0,0,316145
1744,13720,The Notebooks of Leonardo Da Vinci (Oxford World's Classics),5,2,2,361663
805,208642,Atlantis - The Lost Empire (Disney Collector's Edition),3,3,0,413379
1260,202600,Metallica [DVD Audio],2,4,2,112493
28,127240,Beowulf,4,2,1,358237
1753,2437,Prey CD,4,2,1,119189
1187,1245,"Men Are from Mars, Women Are from Venus: A Practical Guide for Improving Communication and Getting What You Want in Your Relationships",4,18,15,109618
1561,177331,Just in Time for Christmas,5,10,8,403760
1744,63402,Moby Dick : or the Whale (Modern Library),5,2,2,421400
727,184558,"Greatest Hits, Vols. 1 & 2 (1973-1985) [Bonus CD-ROM Track]",5,6,5,165824
1911,203591,Final Fantasy VI: Original Sound Version,5,0,0,573944
399,38948,Harry Potter And The Chamber Of Secrets: Collectors Edition,5,1,0,715972
1744,34626,Bellow - A Biography,5,2,1,376809
214,212361,Black Hawk Down,5,1,1,153928
224,23406,City of Bones,5,4,2,473397
575,151468,The Buddy Holly Story,5,1,0,33324
1401,212370,The Lord of the Rings - The Fellowship of the Ring,5,1,0,160275
1664,143242,Night,4,15,7,241154
1600,80454,Jesus Christ Superstar,4,11,6,42284
1187,200248,The Man Who Knew Too Much,5,14,9,520412
1329,63522,"Peoples and Empires : A Short History of European Migration, Exploration, and Conquest,from Greece to the Present (Modern Library Chronicles)",4,13,6,56614
344,166479,"Real Live [In Europe, 1984]",2,9,3,506453
727,213609,Reservoir Dogs - (Mr. Orange) 10th Anniversary Special Limited Edition,5,4,1,634289
1260,14972,Henry V (Oxford School Shakespeare),4,2,2,263444
1120,155908,Scream 2,3,2,0,424600
93,150489,The Naked Gun 2 1/2 - The Smell of Fear,4,3,2,624188
1963,119994,The Teammates,5,1,1,131016
224,25624,Crisis Four,4,0,0,587535
995,22997,On a Beam of Light,4,4,4,617228
575,176415,Haydn: Name Symphonies,5,3,0,332420
727,214057,ThirdShiftGrottoSlack,2,8,6,238930
1561,28393,As I Lay Dying : The Corrected Text (Modern Library),5,11,7,180409
1940,37953,Here on Earth (Oprah's Book Club),2,0,0,113987
805,192930,Memento,1,25,2,672616
727,90698,The Tornado: Nature's Ultimate Windstorm,4,4,3,306352
1896,215305,Forty Licks,5,1,0,469876
856,56654,"The Devil in the White City:  Murder, Magic, and Madness at the Fair That Changed America",4,5,5,94296
1896,202978,Lateralus,5,0,0,574255
1730,156046,Sliding Doors,4,1,1,55008
228,152812,Hard Boiled,3,1,1,519546
1561,19792,The Dead (Case Studies in Contemporary Criticism),4,0,0,586175
107,11708,When Character Was King: A Story of Ronald Reagan,4,5,3,47392
1163,114064,Harry Potter and the Sorcerer's Stone,5,2,2,280398
836,58044,Constantine's Sword: The Church and the Jews -- A History,3,19,8,288085
228,200276,The Evening Star,2,2,1,384206
337,206346,Is This It,3,12,7,685639
1077,203252,State and Main,4,1,0,484899
678,194426,Butch Cassidy and the Sundance Kid: Special Edition,4,5,4,477369
1744,16468,The Structure of Scientific Revolutions,5,11,7,125093
1596,207303,Newsies (Collector's Edition),4,5,3,292466
1892,21454,Feeling Sorry for Celia : A Novel,4,13,12,121811
1107,45078,Nightmares and Dreamscapes : Unabridged edition (Vol 3),4,2,2,162598
1257,19135,"Ship Possessed, A",3,5,3,720448
727,164885,Dead Letter Office,4,3,2,484782
1234,84953,Michael Collins,4,20,18,58978
286,40945,The Cheshire Cat's Eye,4,3,3,69706
727,31571,The Stand (The Complete and Uncut Edition),5,2,2,628666
224,32054,Gone For Good,5,3,1,95915
727,215907,Automatic for the People,4,0,0,19176
727,73686,Lady Yesterday : An Amos Walker Mystery (Amos Walker Mysteries (Paperback)),4,1,1,16035
1911,218702,Saiyuki - Journey Begins (Vol 1),3,7,1,462220
805,209988,The Lost World - Jurassic Park,1,4,1,391374
214,219483,The Crazies,3,6,0,454450
923,41289,"Down 42nd Street: Sex, Money, Culture, and Politics at the Crossroads of the World",3,1,1,420222
1351,155979,The Edge (Widescreen Edition),5,3,3,607193
1753,148822,Julius Caesar,5,6,6,346052
300,9999,One Flew over the Cuckoo's Nest (Penguin Great Books of the 20th Century),5,5,5,731338
1564,212581,"Star Wars - Episode I, The Phantom Menace (Widescreen Edition Boxed Set)",5,1,0,630221
107,203373,Santa Fe Trail,5,8,6,256706
107,197425,Zulu (Michael Caine),5,3,3,96419
1146,202667,Sex and the City - The Complete Second Season,5,1,1,365585
300,155086,The Searchers,5,3,3,26092
409,38400,Blue Diary,5,16,15,255437
93,210063,Vampire Hunter D - Bloodlust,5,1,1,358496
727,173511,The Best of War and More,3,10,10,656391
286,72481,Before I Say Good Bye : A Novel,4,0,0,436146
340,145107,1-2-3 magia: disiciplina efectiva para niños de 2 a 12,5,2,0,312351
167,192596,Batman - Mask of the Phantasm,5,1,0,214315
1290,125350,Yu Yu Hakusho,5,2,0,100918
1596,156008,Casablanca (includes CD of Soundtrack),5,2,1,715678
300,158626,Scarlet Letter (2 CDs),5,1,0,499510
28,1754,The Chronicles of Narnia (Box Set),5,11,10,289164
1765,1039,In the Wake of the Plague: The Black Death and the World It Made,3,7,6,237898
1753,29145,Of Human Bondage (Modern Library),5,4,4,6700
1395,41921,The Stone Flower Garden,5,4,3,175900
941,137053,"Labyrinth of Desire: Women, Passion, and Romantic Obsession",3,11,5,361529
917,188489,Play,5,4,2,590440
286,41692,Death of a Gossip (Hamish Macbeth Mysteries (Paperback)),3,4,3,88969
805,207950,Star Blazers - The Quest for Iscandar - The Complete Series I Collection (Episodes 1- 26),5,3,2,573974
224,98942,Eyes of the Dragon: A Story,5,15,15,350092
1477,186806,candycoatedwaterdrops,5,1,1,392059
678,80393,BASEketball,3,3,0,275065
399,97176,The Power and the Glory (Cliffs Notes study guide),5,12,0,211528
107,198802,The Beatles 1,5,0,0,551495
1273,44385,Jude the Obscure (Signet Classics (Paperback)),4,6,6,509741
385,81671,Atlas Shrugged (volume 3 of 3),5,16,8,660920
1888,192955,Jay and Silent Bob Strike Back (Dimension Collector's Series),1,13,5,13700
648,10579,Emma (Penguin Classics),3,12,2,461922
1273,10614,Jude the Obscure (Penguin Classics),4,6,6,636967
224,41564,See How They Run,5,5,4,516327
648,29492,"The Subtle Knife (His Dark Materials, Book 2)",3,7,5,79547
836,73549,The Secret Life of Germs : Observations and Lessons from a Microbe Hunter,3,22,11,193415
805,199941,BioHunter (Special Edition),5,1,0,446044
1940,80629,Fast Food Nation: The Dark Side of the All-American Meal (Thorndike Press Large Print Nonfiction Series),3,10,4,233058
244,41791,Cradle and All,4,0,0,428348
1163,68759,The Adventures of Huckleberry Finn (Aladdin Classics),5,4,2,22605
1357,30083,"Darkness, Take My Hand (Patrick Kenzie/Angela Gennaro Novels)",5,2,1,332034
1911,212070,Starship Troopers (Special Edition),1,9,5,354910
1596,204447,Chocolat (Miramax Collector's Series),3,8,5,234057
820,198869,Greatest Hits,5,0,0,287796
1911,190580,Brand New Day,4,3,3,204230
1594,59513,On Writing,5,3,1,619723
337,124559,The Adventures of Tom Sawyer (Bookcassette(r) Edition),5,0,0,249824
1107,44841,"Wizard and Glass (The Dark Tower, Book 4)",2,3,1,710569
575,148631,Duck Soup,5,3,1,157310
28,218122,Synchronicity,3,1,0,282074
1357,170412,Like a Prayer,4,8,5,117506
648,52113,Crime and Punishment (Crime & Punishment),5,18,12,686161
75,160672,The Weavers Reunion at Carnegie Hall: 1963,4,3,3,470236
1596,157601,The Aristocats (Disney Gold Classic Collection),4,6,3,243005
1329,63752,Hit Men : Power Brokers and Fast Money Inside the Music Business,4,3,3,608304
1596,54958,The Star Wars Trilogy Scrapbook: The Rebel Alliance (Star Wars Trilogy Scrapbook),4,0,0,568501
1329,78924,Close to Shore: A True Story of Terror in an Age of Innocence,4,6,6,579910
934,138421,City of Bones,5,4,4,528578
934,138368,1st to Die,5,0,0,600288
214,19664,NIV Study Bible Indexed,5,5,2,676536
1744,65247,I And Thou,5,3,3,64059
28,54632,Divided Loyalties (Dr. Who Series),3,1,1,718666
1730,196364,28 Days,5,1,1,277968
1600,208036,Chocolat,5,1,1,201225
932,192874,Dungeons & Dragons (New Line Platinum Series),2,12,8,733519
75,186326,Wisconsin Death Trip,4,0,0,282083
1730,202124,Mission Impossible 2,4,2,2,610249
305,10286,What Katy Did (Puffin Classics (Paperback)),3,5,3,152075
1257,152572,The Lion King,5,1,1,562890
1146,195314,The Marshall Mathers LP,1,11,3,307660
1023,69887,Blind Man's Bluff,5,2,2,359169
214,200154,The Exorcist (The Version You've Never Seen),5,0,0,280407
1163,71710,Living the Questions: Making Sense of the Mess and Mystery of Life,4,1,1,455809
1559,78550,A Muppet Family Christmas,5,3,0,699848
951,127408,The Song of the Earth,5,1,1,341395
1705,151343,Bram Stoker's Dracula,5,1,0,679950
305,31428,The Big Wave,2,15,9,71072
1664,16239,The Bridge on the Drina (Phoenix Fiction Series),4,14,4,675692
1600,85405,Maya Angelou's I Know Why the Caged Bird Sings (Bloom's Reviews),4,4,3,547096
1257,211950,The Others,5,2,2,235841
727,123795,"One Day in September: The Full Story of the 1972 Munich Olympics Massacre and the Israeli Revenge Operation ""Wrath of God""",4,12,12,136929
805,156401,Vampires,4,1,1,35006
1477,59695,Heartbreaker,3,7,5,161148
1911,85047,Batman & Robin,1,7,7,184579
1596,215542,Reign of Fire,3,0,0,556247
325,85488,Literacy With an Attitude: Educating Working-Class Children in Their Own Self-Interest,3,27,21,162311
1892,30155,Midnight Champagne: A Novel: A Novel,5,28,28,418861
443,18998,Blood of Heaven,4,1,1,38044
856,33612,The Hazards of Good Breeding: A Novel,3,9,8,578229
534,204975,American Pie (Widescreen Unrated Ultimate Edition),3,2,1,607250
1903,219596,Committed to a Bright Future,1,26,4,323889
214,218930,Standing in the Shadows of Motown,5,4,1,157405
678,205679,The Dish,4,8,7,275122
409,27826,The Patient (Random House Large Print),4,9,8,365084
224,73357,Dark Hollow,5,1,1,267128
1596,69876,Chasing Down the Dawn : Life Stories,3,1,1,22535
242,85025,One Flew over the Cuckoo's Nest,5,7,5,217844
1573,92030,The Catcher in the Rye,5,8,5,394688
1596,82899,What They Don't Teach You At Film School : 161 Strategies to Making Your Own Movie No Matter What,4,8,2,514632
337,14875,Woman in White (Oxford Progressive English Readers),5,7,6,162642
286,101303,Just Give Me Jesus,5,8,8,27391
1705,148938,April Fool's Day,4,2,0,427841
28,204994,Willy Wonka & The Chocolate Factory (30th Anniversary Edition),5,3,3,202372
214,79101,The No-Spin Zone: Confrontations with the Powerful and Famous in America,3,20,3,435822
1437,14535,Crossroads of Freedom: Antietam (Pivotal Moments in American History),5,10,6,369609
1281,39405,Red Dragon,5,11,9,396073
1596,198199,The Time of Your Life,4,1,1,228291
1329,57974,"The Fellowship of the Ring (The Lord of the Rings, Part 1)",5,3,3,642275
1273,49436,"Guilty Pleasures (Anita Blake, Vampire Hunter)",4,10,10,347841
1477,138925,"Villa, The",3,7,5,26273
1273,35287,"The Book of Lost Tales, Part One (The History of Middle-Earth, Vol. 1)",1,88,44,540884
1903,155041,Scream,5,4,0,9559
1107,198801,The Perfect Storm (Deluxe Collector Set Signature Series),5,2,0,550354
932,207852,Osmosis Jones,3,7,6,415749
223,218130,Kiki's Delivery Service,4,4,1,618523
385,144873,"Media Control: The Spectacular Achievements of Propaganda (The Open Media Pamphlet Series , No 1)",4,27,7,651558
525,149976,Executive Suite,5,3,3,443788
1613,31501,Carrie,4,6,3,142157
1596,91598,Harry Potter and the Chamber of Secrets (Book 2 Audio CD),5,3,0,296454
534,208108,The Way of the Gun,1,11,5,324886
1956,88516,The Confessions of St. Augustine,4,11,9,688031
1120,61202,Boy's Life,5,9,9,432228
1176,107897,Langenscheidt's Pocket German Dictionary German-English English-German,5,5,5,545535
805,196681,Solaris,4,1,0,273738
305,36801,Sadako and the Thousand Paper Cranes,3,8,6,740001
286,26575,Macgregor Brides (Macgregors),4,2,2,618657
1023,27666,Timeline,4,5,4,20369
271,24997,The PMS Outlaws : An Elizabeth MacPherson Novel (Elizabeth MacPherson Novels (Hardcover)),3,2,2,636961
1596,80681,Universal Soldier,3,0,0,128400
193,13511,The Canterbury Tales (Oxford World's Classics),5,21,20,112888
525,214473,Band of Brothers,5,14,13,160814
1231,206411,Toys,5,2,1,517482
727,172416,Fly Like an Eagle,4,2,2,201480
648,60541,The Alien Voices Presents: The Time Machine (Alien Voices),4,2,0,122212
1357,169749,High Voltage,4,3,3,107684
1892,28851,The Ladies' Man,4,2,2,100818
1988,11723,Casino Royale: A James Bond Novel,4,2,1,29116
12,139432,The Restaurant at the End of the Universe (Hitchhiker's Trilogy),5,3,3,657326
951,64000,The Immoralist,4,1,0,163001
1260,124566,A Tale of Two Cities (Bookcassette(r) Edition),4,3,0,73823
339,105251,Merriam Webster's Dictionary of Synonyms: A Dictionary of Discriminated Synonyms With Antonyms and Analogous and Contrasted Words,5,18,18,709129
1940,135012,Hot Six (Stephanie Plum Novels (Audio)),5,2,2,569998
1329,10045,The Browser's Book of Endings : The End of Practically Everything and Everybody,5,4,4,598637
1892,136833,Motherhood Made a Man Out of Me : A Novel,4,19,19,95946
1596,150020,Father of the Bride,5,3,3,140885
1561,183244,Sinatra and Swingin' Brass,5,4,4,308862
1753,63365,Cold Mountain (Abridged),4,3,3,728387
1630,158962,Seven Habits of Highly Effective People/Cassettes,5,3,3,71720
1260,77820,Much Ado About Nothing (Cliffs Notes),4,5,3,358159
443,58394,The Gospel According to The Simpsons:  The Spiritual Life of the World's Most Animated Family,5,62,56,672033
1163,144017,Jump the Shark: When Good Things Go Bad,3,25,21,381639
1892,57176,Daisy Fay and the Miracle Man,5,1,1,398390
1420,192804,The Legend of Bagger Vance,4,16,12,105534
1146,184209,It's On (Dr. Dre) 187um Killa,5,1,1,372129
1596,209170,Enemy at the Gates,3,5,3,530338
385,138634,Spark Notes The Fountainhead,5,7,4,329895
648,10123,Disgrace,5,5,4,575169
1596,213962,VeggieTales - Dave and The Giant Pickle,5,9,2,571817
286,21343,The Big Dig: A Carlotta Carlyle Mystery,3,0,0,637234
1704,85352,North by Northwest,5,6,4,14719
1123,66203,UNDERWORLD: A NOVEL,5,2,0,150891
163,192327,Global Underground: Hong Kong,5,2,1,522158
1273,22018,Communion Blood: A Novel of Saint-Germain,3,0,0,195474
736,139000,Liberty (Jake Grafton),4,0,0,139045
1888,35164,The Hobbit,5,2,0,445543
1892,1446,Little Altars Everywhere,5,0,0,676930
1596,218700,Stephen King's The Shining,4,4,4,59024
1260,13322,Gulliver's Travels (Oxford World's Classics Hardcovers),3,7,3,93225
214,148918,The Dead Zone,5,1,0,643420
1573,49298,The Breaker,4,1,1,30298
214,164003,Vault: Def Leppard Greatest Hits,5,4,4,31995
1290,99940,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),5,15,4,157337
917,170828,The Hits/The B-Sides,5,3,3,272580
941,156439,Polish Wedding,1,6,3,283940
500,157207,The Godfather,5,11,7,510669
1903,195708,White Pony,5,2,0,331335
525,69928,Parenthood by Proxy : Don't Have Them If You Won't Raise Them,3,7,6,429374
856,11698,Year of Wonders,3,6,6,593909
1561,190993,Buena Vista Social Club,3,2,2,693554
93,126977,Vampire : The Masquerade (Revised Edition),5,0,0,487042
12,207757,Milk and Honey,5,21,20,340504
1477,52498,Dandelion Wine (Grand Master Editions),4,1,1,141309
339,72543,A Primate's Memoir,5,7,6,558120
727,123891,From Beirut to Jerusalem,5,25,15,567731
1561,204979,Pulp Fiction  [IMPORT],5,5,4,291163
1219,64172,Culture and Imperialism (Vintage),2,42,20,310740
856,36343,Staircase of a Thousand Steps,5,6,4,203690
500,85526,Braveheart (Widescreen Edition),5,8,5,219796
648,123450,Middlesex,5,8,7,394245
1146,197866,Hellraiser - Bloodline,5,3,1,104619
325,23274,The Great Betrayal : How American Sovereignty and Social Justice Are Being Sacrificed to..,4,1,1,171166
1003,161525,Peter Gabriel,5,10,9,246265
1003,168550,Breakfast in America,4,4,4,325901
228,192735,Jurassic Park (Widescreen Collector's Edition),4,0,0,288318
1329,154051,Willy Wonka & The Chocolate Factory,5,5,3,639588
223,195819,The Omen,5,0,0,179825
727,53548,Fast Food Nation : The Dark Side of the All-American Meal,4,1,1,123858
1105,107643,"The Dragonbone Chair (Memory, Sorrow, and Thorn)",5,0,0,576357
242,172401,Help,5,4,4,104007
28,70048,"Magician's Nephew, The",5,1,1,729737
286,31408,Suture Self: A Bed-And-Breakfast Mystery (Bed-And-Breakfast Mysteries (Paperback)),4,3,3,136075
1727,24643,Riders,5,2,2,160713
305,91544,Holes,3,0,0,329868
93,204552,Once Upon a Time in China III,3,1,1,582741
1329,32866,The Road to Verdun: World War I's Most Momentous Battle and the Folly of Nationalism,4,2,2,193282
399,200153,The Exorcist (The Version You've Never Seen),5,4,3,225680
941,154429,Strangers on a Train (British Version),5,0,0,621896
305,40583,"Redwall (Redwall, Book 1)",5,5,5,593704
228,212937,The Lord of the Rings - The Fellowship of the Ring (Platinum Series Special Extended Edition),4,4,2,581995
1260,44294,A Tale of Two Cities,4,3,0,544917
1260,50683,The Taming of the Shrew (Cambridge School Shakespeare),4,6,4,15401
893,2435,Prey CD,4,32,21,625224
305,111013,O Pioneers!,4,6,3,284259
1357,54436,Outlander,4,3,2,270352
1596,119868,McSweeney's Mammoth Treasury of Thrilling Tales (Vintage Contemporaries),4,7,6,63235
305,48426,A Tale of Two Cities (Dover Thrift Editions),4,2,0,354786
1437,131636,Talking to Alzheimer's: Simple Ways to Connect When You Visit with a Family Member or Friend,5,25,24,721057
1600,81855,A Fine Balance (Thorndike Press Large Print Core Series),4,3,2,80489
325,31239,Blindsighted,4,4,4,352925
